WO_NO,CUSTOMER_NO,CUSTOMER_SITE_NO,WORK_STARTED_DATETIME,WORK_FINISHED_DATETIME,PRIORITY_ID,CONTRACT,PM_NO,ALERT_EVENT_ID,EVENT_TIME,Priority,EVENT_DESCRIPTION,HWID,response_hours
48296073,100000413,998389833,2022-06-16 06:59:00,11.7.2022 13:33,3.0,KT,,,,,,,
5313741,100000413,998389833,2022-06-16 07:58:00,16.6.2022 10:18,2.0,KH,534323.0,,,,,,
48317626,100000413,998389833,2022-06-16 08:00:00,16.6.2022 14:00,,SP,,,,,,,
48317221,100000413,998389833,2022-06-16 08:00:00,16.6.2022 16:00,,SP,,,,,,,
48303398,100279959,999154922,2022-06-16 08:06:00,17.6.2022 11:17,3.0,KT,,,,,,,
48320236,100000413,998389833,2022-06-16 08:10:00,16.6.2022 8:35,,SP,,,,,,,
48295063,100279959,999488386,2022-06-16 09:08:00,20.6.2022 7:15,4.0,KH,,,,,,,
48317172,100000413,998389833,2022-06-16 09:45:00,16.6.2022 13:55,,SP,,,,,,,
5304306,100000413,998389833,2022-06-16 10:19:00,16.6.2022 13:41,3.0,KH,534326.0,,,,,,
48320358,100000413,998389833,2022-06-16 10:34:00,16.6.2022 12:55,,SP,,,,,,,
5311303,100000413,998389833,2022-06-16 11:30:00,16.6.2022 13:50,3.0,KH,534320.0,,,,,,
48303385,100279959,999154922,2022-06-16 12:57:00,20.6.2022 15:33,3.0,KT,,,,,,,
48317605,100000413,998389833,2022-06-16 14:01:00,16.6.2022 16:03,,SP,,,,,,,
48323852,100279959,999154922,2022-06-17 05:00:00,17.6.2022 8:33,,SP,,,,,,,
48323775,100279959,999154922,2022-06-17 05:00:00,17.6.2022 13:00,,SP,,,,,,,
48323954,100279959,999154922,2022-06-17 05:00:00,17.6.2022 16:00,,SP,,,,,,,
5304304,100000413,998389833,2022-06-17 05:02:00,17.6.2022 12:24,3.0,KH,534334.0,,,,,,
48321800,100000413,998389833,2022-06-17 05:31:00,17.6.2022 14:00,,SP,,,,,,,
48322495,100000413,998389833,2022-06-17 05:46:00,17.6.2022 8:13,,SP,,,,,,,
48322626,100000413,998389833,2022-06-17 06:00:00,17.6.2022 14:00,,SP,,,,,,,
48322654,100000413,998389833,2022-06-17 06:00:00,17.6.2022 8:00,,SP,,,,,,,
48322552,100000413,998389833,2022-06-17 06:00:00,17.6.2022 14:00,,SP,,,,,,,
48322618,100000413,998389833,2022-06-17 06:00:00,17.6.2022 13:25,,SP,,,,,,,
48323935,100279959,999154922,2022-06-17 06:00:00,17.6.2022 13:30,,SP,,,,,,,
48323689,100279959,999154922,2022-06-17 06:00:00,17.6.2022 14:00,,SP,,,,,,,
48323621,100279959,999154922,2022-06-17 06:00:00,17.6.2022 13:30,,SP,,,,,,,
48295072,100279959,999154922,2022-06-17 06:57:00,17.6.2022 6:57,4.0,KH,,,,,,,
48322643,100000413,998389833,2022-06-17 08:00:00,17.6.2022 14:00,,SP,,,,,,,
48323840,100279959,999154922,2022-06-17 09:03:00,17.6.2022 12:37,,SP,,,,,,,
48322634,100000413,998389833,2022-06-17 14:00:00,17.6.2022 16:02,,SP,,,,,,,
48337309,100279959,999154922,2022-06-20 05:00:00,20.6.2022 13:00,,SP,,,,,,,
48338591,100279959,999154922,2022-06-20 05:00:00,20.6.2022 10:05,,SP,,,,,,,
48339537,100000413,998389833,2022-06-20 05:37:00,20.6.2022 14:04,,SP,,,,,,,
48338470,100000413,998389833,2022-06-20 05:49:00,20.6.2022 7:51,,SP,,,,,,,
48338161,100000413,998389833,2022-06-20 06:00:00,20.6.2022 8:00,,SP,,,,,,,
48337738,100000413,998389833,2022-06-20 06:00:00,20.6.2022 14:00,,SP,,,,,,,
48340549,100000413,998389833,2022-06-20 06:00:00,20.6.2022 14:00,,SP,,,,,,,
48337506,100000413,998389833,2022-06-20 06:00:00,20.6.2022 9:13,,SP,,,,,,,
48338371,100279959,999154922,2022-06-20 06:00:00,20.6.2022 13:30,,SP,,,,,,,
48336427,100279959,999154922,2022-06-20 06:00:00,20.6.2022 14:00,,SP,,,,,,,
48335794,100279959,999154922,2022-06-20 06:00:00,20.6.2022 13:30,,SP,,,,,,,
48316187,100279959,999154922,2022-06-20 06:56:00,13.7.2022 9:46,3.0,KT,,,,,,,
48303404,100279959,999154922,2022-06-20 07:00:00,20.6.2022 15:32,3.0,KT,,,,,,,
48340548,100000413,998389833,2022-06-20 08:00:00,20.6.2022 16:00,,SP,,,,,,,
48338147,100000413,998389833,2022-06-20 08:00:00,20.6.2022 14:00,,SP,,,,,,,
48336648,100279959,999154922,2022-06-20 08:15:00,20.6.2022 11:52,,SP,,,,,,,
48252507,100279959,999154922,2022-06-20 08:58:00,11.7.2022 15:40,3.0,KT,,,,,,,
48324862,100000413,998389833,2022-06-20 09:02:00,4.7.2022 11:27,3.0,KT,,,,,,,
48287384,100000413,998389833,2022-06-20 09:31:00,20.6.2022 9:31,3.0,KT,,,,,,,
48337418,100000413,998389833,2022-06-20 09:43:00,20.6.2022 13:57,,SP,,,,,,,
48325084,100279959,999154922,2022-06-20 10:29:00,20.6.2022 15:26,3.0,KT,,,,,,,
48338680,100279959,999154922,2022-06-20 10:35:00,20.6.2022 13:41,,SP,,,,,,,
48304342,100000413,998389833,2022-06-20 11:56:00,20.6.2022 12:45,4.0,KH,,,,,,,
48338592,100000413,998389833,2022-06-20 12:10:00,20.6.2022 14:14,,SP,,,,,,,
48336625,100279959,999154922,2022-06-20 12:22:00,20.6.2022 16:15,,SP,,,,,,,
48337769,100000413,998389833,2022-06-20 14:00:00,20.6.2022 16:03,,SP,,,,,,,
48317041,100279959,999154922,2022-06-20 15:07:00,20.6.2022 15:07,2.0,KH,,,,,,,
48325306,100279959,999154922,2022-06-20 15:26:00,21.6.2022 13:30,3.0,KT,,,,,,,
48325304,100279959,999154922,2022-06-20 15:30:00,21.6.2022 13:30,3.0,KT,,,,,,,
48326256,100279959,999154922,2022-06-20 16:52:00,20.6.2022 17:31,2.0,KH,,,,,,,
48355853,100279959,999154922,2022-06-21 05:00:00,21.6.2022 9:30,,SP,,,,,,,
48355741,100279959,999154922,2022-06-21 05:00:00,21.6.2022 13:00,,SP,,,,,,,
48355842,100279959,999154922,2022-06-21 05:30:00,21.6.2022 13:00,,SP,,,,,,,
48343218,100000413,998389833,2022-06-21 05:43:00,21.6.2022 15:08,,SP,,,,,,,
48343292,100000413,998389833,2022-06-21 05:51:00,21.6.2022 9:17,,SP,,,,,,,
48345452,100000413,998389833,2022-06-21 06:00:00,21.6.2022 14:00,,SP,,,,,,,
48345606,100000413,998389833,2022-06-21 06:00:00,21.6.2022 14:00,,SP,,,,,,,
48343953,100000413,998389833,2022-06-21 06:00:00,21.6.2022 9:21,,SP,,,,,,,
48345749,100000413,998389833,2022-06-21 06:00:00,21.6.2022 8:00,,SP,,,,,,,
48355658,100279959,999154922,2022-06-21 06:00:00,21.6.2022 9:41,,SP,,,,,,,
48355556,100279959,999154922,2022-06-21 06:00:00,21.6.2022 13:30,,SP,,,,,,,
48343589,100000413,998389833,2022-06-21 08:00:00,21.6.2022 16:00,,SP,,,,,,,
48345731,100000413,998389833,2022-06-21 08:00:00,21.6.2022 14:00,,SP,,,,,,,
48355691,100279959,999154922,2022-06-21 08:00:00,21.6.2022 11:42,,SP,,,,,,,
5323692,100000413,998389833,2022-06-21 08:14:00,21.6.2022 10:32,2.0,KH,534323.0,,,,,,
48325813,100000413,998389833,2022-06-21 09:31:00,21.6.2022 11:47,2.0,KT,,,,,,,
48325933,100000413,998389833,2022-06-21 09:31:00,21.6.2022 9:31,3.0,KT,,,,,,,
48343921,100000413,998389833,2022-06-21 09:51:00,21.6.2022 13:13,,SP,,,,,,,
48355847,100279959,999154922,2022-06-21 10:00:00,21.6.2022 14:40,,SP,,,,,,,
48355653,100279959,999154922,2022-06-21 10:11:00,21.6.2022 14:00,,SP,,,,,,,
5323678,100000413,998389833,2022-06-21 10:33:00,21.6.2022 11:32,2.0,KH,534330.0,,,,,,
5323677,100000413,998389833,2022-06-21 11:32:00,21.6.2022 12:37,2.0,KH,534329.0,,,,,,
48343404,100000413,998389833,2022-06-21 12:11:00,21.6.2022 14:09,,SP,,,,,,,
48355687,100279959,999154922,2022-06-21 12:12:00,21.6.2022 16:00,,SP,,,,,,,
48332417,100279959,999154922,2022-06-21 12:54:00,21.6.2022 12:54,2.0,KH,,,,,,,
48324821,100279959,999154922,2022-06-21 12:54:00,21.6.2022 12:54,4.0,KH,,,,,,,
48267774,100000413,998389833,2022-06-21 12:55:00,21.6.2022 12:55,3.0,KT,,,,,,,
48345639,100000413,998389833,2022-06-21 14:00:00,21.6.2022 16:10,,SP,,,,,,,
48333809,100000413,998389833,2022-06-21 14:07:00,21.6.2022 14:07,3.0,KT,,,,,,,
46729250,100000413,998389833,2022-06-21 14:12:00,21.6.2022 14:12,3.0,KT,,,,,,,
48324856,100000413,998389833,2022-06-21 14:22:00,21.6.2022 14:22,3.0,KT,,,,,,,
48303673,100279959,999154922,2022-06-21 15:16:00,21.6.2022 15:16,4.0,KH,,,,,,,
48355859,100279959,999154922,2022-06-22 04:30:00,22.6.2022 14:16,,SP,,,,,,,
48355749,100279959,999154922,2022-06-22 05:00:00,22.6.2022 13:00,,SP,,,,,,,
48352872,100000413,998389833,2022-06-22 05:50:00,22.6.2022 8:44,,SP,,,,,,,
48352126,100000413,998389833,2022-06-22 06:00:00,22.6.2022 14:00,,SP,,,,,,,
48353490,100000413,998389833,2022-06-22 06:00:00,22.6.2022 13:30,,SP,,,,,,,
48351739,100000413,998389833,2022-06-22 06:00:00,22.6.2022 9:15,,SP,,,,,,,
48351754,100000413,998389833,2022-06-22 06:00:00,22.6.2022 14:00,,SP,,,,,,,
48351887,100000413,998389833,2022-06-22 06:00:00,22.6.2022 8:00,,SP,,,,,,,
48355563,100279959,999154922,2022-06-22 06:00:00,22.6.2022 13:30,,SP,,,,,,,
48355664,100279959,999154922,2022-06-22 06:00:00,22.6.2022 14:00,,SP,,,,,,,
48333562,100279959,999154922,2022-06-22 06:58:00,23.6.2022 15:27,5.0,KT,,,,,,,
48333561,100279959,999154922,2022-06-22 06:59:00,23.6.2022 15:31,5.0,KT,,,,,,,
5175367,100279959,999154922,2022-06-22 07:06:00,27.6.2022 10:02,5.0,KT,462830.0,,,,,,
48350176,100000413,998389833,2022-06-22 08:00:00,22.6.2022 16:00,,SP,,,,,,,
48351869,100000413,998389833,2022-06-22 08:00:00,22.6.2022 14:00,,SP,,,,,,,
48355696,100279959,999154922,2022-06-22 08:00:00,22.6.2022 16:00,,SP,,,,,,,
48351667,100000413,998389833,2022-06-22 09:45:00,22.6.2022 13:51,,SP,,,,,,,
48333862,100000413,998389833,2022-06-22 12:11:00,22.6.2022 13:03,6.0,KH,,,,,,,
48353816,100000413,998389833,2022-06-22 13:26:00,22.6.2022 21:11,,SP,,,,,,,
48324822,100279959,999154922,2022-06-22 15:03:00,22.6.2022 15:03,4.0,KH,,,,,,,
48324790,100279959,999154922,2022-06-22 15:03:00,22.6.2022 15:03,4.0,KH,,,,,,,
48355871,100279959,999154922,2022-06-23 04:35:00,23.6.2022 13:30,,SP,,,,,,,
48355753,100279959,999154922,2022-06-23 05:00:00,23.6.2022 13:00,,SP,,,,,,,
48406366,100000413,998389833,2022-06-23 05:38:00,23.6.2022 14:00,,SP,,,,,,,
48357420,100000413,998389833,2022-06-23 06:00:00,23.6.2022 14:00,,SP,,,,,,,
48357285,100000413,998389833,2022-06-23 06:00:00,23.6.2022 11:36,,SP,,,,,,,
48357332,100000413,998389833,2022-06-23 06:00:00,23.6.2022 14:00,,SP,,,,,,,
48357342,100000413,998389833,2022-06-23 06:00:00,23.6.2022 8:00,,SP,,,,,,,
48355670,100279959,999154922,2022-06-23 06:00:00,23.6.2022 14:00,,SP,,,,,,,
48355568,100279959,999154922,2022-06-23 06:15:00,23.6.2022 13:45,,SP,,,,,,,
48341095,100279959,999154922,2022-06-23 07:10:00,23.6.2022 7:11,4.0,KH,,,,,,,
48357424,100000413,998389833,2022-06-23 07:20:00,23.6.2022 11:53,,SP,,,,,,,
48357338,100000413,998389833,2022-06-23 08:00:00,23.6.2022 14:00,,SP,,,,,,,
48357113,100000413,998389833,2022-06-23 08:00:00,23.6.2022 15:02,,SP,,,,,,,
48355701,100279959,999154922,2022-06-23 08:00:00,23.6.2022 16:00,,SP,,,,,,,
5327886,100000413,998389833,2022-06-23 08:59:00,23.6.2022 9:53,2.0,KH,534323.0,,,,,,
48357431,100000413,998389833,2022-06-23 11:53:00,23.6.2022 12:20,,SP,,,,,,,
48357474,100000413,998389833,2022-06-23 13:17:00,23.6.2022 16:53,,SP,,,,,,,
5323948,100279959,999154922,2022-06-23 14:52:00,23.6.2022 14:52,3.0,KH,430479.0,,,,,,
48357473,100000413,998389833,2022-06-23 17:23:00,23.6.2022 21:17,,SP,,,,,,,
48356650,100000413,998389833,2022-06-25 20:57:00,25.6.2022 22:25,6.0,KH,,,,,,,
48383343,100279959,999154922,2022-06-27 05:00:00,27.6.2022 13:00,,SP,,,,,,,
48385055,100279959,999154922,2022-06-27 05:18:00,27.6.2022 13:38,,SP,,,,,,,
48384940,100279959,999154922,2022-06-27 05:30:00,27.6.2022 13:00,,SP,,,,,,,
48375389,100000413,998389833,2022-06-27 05:56:00,27.6.2022 10:33,,SP,,,,,,,
48376420,100000413,998389833,2022-06-27 06:00:00,27.6.2022 13:52,,SP,,,,,,,
48372462,100000413,998389833,2022-06-27 06:00:00,27.6.2022 14:00,,SP,,,,,,,
48372391,100000413,998389833,2022-06-27 06:00:00,27.6.2022 12:42,,SP,,,,,,,
48372634,100000413,998389833,2022-06-27 06:00:00,27.6.2022 8:00,,SP,,,,,,,
48382574,100279959,999154922,2022-06-27 06:00:00,27.6.2022 13:30,,SP,,,,,,,
48381559,100279959,999154922,2022-06-27 06:15:00,27.6.2022 13:45,,SP,,,,,,,
48315970,100279959,999154922,2022-06-27 07:04:00,4.7.2022 8:27,4.0,KH,,,,,,,
48341769,100000413,998389833,2022-06-27 07:27:00,6.7.2022 15:00,3.0,KT,,,,,,,
48375226,100000413,998389833,2022-06-27 08:00:00,27.6.2022 16:00,,SP,,,,,,,
48372578,100000413,998389833,2022-06-27 08:00:00,27.6.2022 14:00,,SP,,,,,,,
48382970,100279959,999154922,2022-06-27 08:00:00,27.6.2022 16:00,,SP,,,,,,,
5325649,100000413,998389833,2022-06-27 10:03:00,27.6.2022 11:37,3.0,KH,534320.0,,,,,,
48287264,100279959,999154922,2022-06-27 10:30:00,27.6.2022 10:30,3.0,KT,,,,,,,
5318094,100000413,998389833,2022-06-27 11:38:00,27.6.2022 13:11,3.0,KH,534319.0,,,,,,
48375463,100000413,998389833,2022-06-27 11:51:00,27.6.2022 14:31,,SP,,,,,,,
48376752,100000413,998389833,2022-06-27 13:08:00,27.6.2022 21:08,,SP,,,,,,,
48341455,100279959,999154922,2022-06-27 13:27:00,1.7.2022 14:40,3.0,KT,,,,,,,
48362510,100000413,998389833,2022-06-27 22:53:00,28.6.2022 0:49,6.0,KH,,,,,,,
48383433,100279959,999154922,2022-06-28 05:00:00,28.6.2022 13:00,,SP,,,,,,,
48385073,100279959,999154922,2022-06-28 05:13:00,28.6.2022 13:26,,SP,,,,,,,
48385034,100279959,999154922,2022-06-28 05:30:00,28.6.2022 13:00,,SP,,,,,,,
48382644,100279959,999154922,2022-06-28 05:56:00,28.6.2022 13:26,,SP,,,,,,,
48383797,100000413,998389833,2022-06-28 05:58:00,28.6.2022 12:14,,SP,,,,,,,
48382866,100000413,998389833,2022-06-28 06:00:00,28.6.2022 14:00,,SP,,,,,,,
48382786,100000413,998389833,2022-06-28 06:00:00,28.6.2022 9:05,,SP,,,,,,,
48383172,100000413,998389833,2022-06-28 06:00:00,28.6.2022 8:00,,SP,,,,,,,
48383685,100000413,998389833,2022-06-28 06:00:00,28.6.2022 14:00,,SP,,,,,,,
48381813,100279959,999154922,2022-06-28 06:15:00,28.6.2022 13:35,,SP,,,,,,,
48361129,100279959,999154922,2022-06-28 07:25:00,28.6.2022 8:04,6.0,KH,,,,,,,
48385669,100000413,998389833,2022-06-28 08:00:00,28.6.2022 16:00,,SP,,,,,,,
48383117,100000413,998389833,2022-06-28 08:00:00,28.6.2022 14:00,,SP,,,,,,,
48383040,100279959,999154922,2022-06-28 08:00:00,28.6.2022 16:00,,SP,,,,,,,
48362060,100279959,999154922,2022-06-28 08:05:00,28.6.2022 8:05,2.0,KH,,,,,,,
48361122,100279959,999488386,2022-06-28 08:17:00,28.6.2022 8:17,1.0,KH,,,,,,,
48362120,100279959,999154922,2022-06-28 08:18:00,28.6.2022 8:18,4.0,KH,,,,,,,
48369540,100279959,999154922,2022-06-28 08:18:00,28.6.2022 8:18,6.0,KH,,,,,,,
48369869,100279959,999154922,2022-06-28 09:11:00,28.6.2022 9:12,4.0,KH,,,,,,,
48382721,100000413,998389833,2022-06-28 09:35:00,28.6.2022 12:41,,SP,,,,,,,
5332105,100000413,998389833,2022-06-28 09:56:00,28.6.2022 11:47,3.0,KH,534334.0,,,,,,
5304305,100000413,998389833,2022-06-28 11:47:00,28.6.2022 13:40,3.0,KH,534319.0,,,,,,
48362118,100279959,999154922,2022-06-28 13:15:00,28.6.2022 13:15,4.0,KH,,,,,,,
5337591,100279959,999154922,2022-06-28 13:15:00,28.6.2022 13:15,3.0,KH,430479.0,,,,,,
48384308,100000413,998389833,2022-06-28 13:17:00,28.6.2022 16:53,,SP,,,,,,,
48362115,100000413,998389833,2022-06-28 15:19:00,28.6.2022 15:19,3.0,KT,,,,,,,
48384214,100000413,998389833,2022-06-28 17:23:00,28.6.2022 21:17,,SP,,,,,,,
48377710,100000413,998389833,2022-06-29 05:00:00,29.6.2022 7:01,3.0,KH,,,,,,,
48399082,100279959,999154922,2022-06-29 05:00:00,29.6.2022 8:48,,SP,,,,,,,
48401239,100279959,999154922,2022-06-29 05:00:00,29.6.2022 13:00,,SP,,,,,,,
48400917,100279959,999154922,2022-06-29 05:30:00,29.6.2022 13:00,,SP,,,,,,,
48389920,100000413,998389833,2022-06-29 05:55:00,29.6.2022 10:25,,SP,,,,,,,
48394636,100000413,998389833,2022-06-29 06:00:00,29.6.2022 14:00,,SP,,,,,,,
48390062,100000413,998389833,2022-06-29 06:00:00,29.6.2022 8:00,,SP,,,,,,,
48389677,100000413,998389833,2022-06-29 06:00:00,29.6.2022 12:40,,SP,,,,,,,
48389810,100000413,998389833,2022-06-29 06:00:00,29.6.2022 14:00,,SP,,,,,,,
48399895,100279959,999154922,2022-06-29 06:00:00,29.6.2022 9:41,,SP,,,,,,,
48404576,100279959,999154922,2022-06-29 06:21:00,29.6.2022 13:51,,SP,,,,,,,
48389992,100000413,998389833,2022-06-29 08:00:00,29.6.2022 14:00,,SP,,,,,,,
48394697,100000413,998389833,2022-06-29 08:00:00,29.6.2022 16:00,,SP,,,,,,,
48401941,100279959,999154922,2022-06-29 08:00:00,29.6.2022 11:41,,SP,,,,,,,
48378080,100000413,998389833,2022-06-29 08:02:00,1.7.2022 13:54,3.0,KT,,,,,,,
48296201,100279959,999154922,2022-06-29 08:59:00,11.7.2022 15:39,3.0,KT,,,,,,,
48361787,100279959,999154922,2022-06-29 09:00:00,8.8.2022 7:18,3.0,KT,,,,,,,
48399009,100279959,999154922,2022-06-29 09:18:00,29.6.2022 13:00,,SP,,,,,,,
48399778,100279959,999154922,2022-06-29 10:11:00,29.6.2022 14:00,,SP,,,,,,,
47740272,100279959,999154922,2022-06-29 11:23:00,29.6.2022 11:23,3.0,KT,,,,,,,
47740276,100279959,999154922,2022-06-29 11:23:00,29.6.2022 11:23,3.0,KT,,,,,,,
47773868,100279959,999154922,2022-06-29 11:23:00,29.6.2022 11:23,3.0,KT,,,,,,,
48021868,100279959,999154922,2022-06-29 11:23:00,29.6.2022 11:23,3.0,KT,,,,,,,
47740255,100279959,999154922,2022-06-29 11:23:00,29.6.2022 11:23,3.0,KT,,,,,,,
48401919,100279959,999154922,2022-06-29 12:11:00,29.6.2022 16:00,,SP,,,,,,,
48378584,100279959,999154922,2022-06-29 12:30:00,29.6.2022 14:30,3.0,KT,,,,,,,
48378576,100279959,999154922,2022-06-29 12:30:00,29.6.2022 15:32,3.0,KT,,,,,,,
48390020,100000413,998389833,2022-06-29 12:52:00,29.6.2022 13:42,,SP,,,,,,,
48390331,100000413,998389833,2022-06-29 13:20:00,29.6.2022 21:20,,SP,,,,,,,
48378641,100279959,999154922,2022-06-29 14:30:00,1.8.2022 7:57,3.0,KT,,,,,,,
48401384,100279959,999154922,2022-06-30 04:20:00,30.6.2022 13:20,,SP,,,,,,,
48399151,100279959,999154922,2022-06-30 05:00:00,30.6.2022 13:00,,SP,,,,,,,
48401077,100279959,999154922,2022-06-30 05:30:00,30.6.2022 13:00,,SP,,,,,,,
48386685,100000413,998389833,2022-06-30 05:31:00,30.6.2022 6:16,4.0,KH,,,,,,,
48400363,100279959,999154922,2022-06-30 05:54:00,30.6.2022 9:27,,SP,,,,,,,
48398473,100000413,998389833,2022-06-30 06:00:00,30.6.2022 13:08,,SP,,,,,,,
48398513,100000413,998389833,2022-06-30 06:00:00,30.6.2022 14:00,,SP,,,,,,,
48398963,100000413,998389833,2022-06-30 06:00:00,30.6.2022 8:00,,SP,,,,,,,
48405200,100000413,998389833,2022-06-30 06:00:00,30.6.2022 13:32,,SP,,,,,,,
48404460,100000413,998389833,2022-06-30 06:00:00,30.6.2022 9:39,,SP,,,,,,,
48406119,100279959,999154922,2022-06-30 06:00:00,30.6.2022 13:30,,SP,,,,,,,
48379244,100279959,999154922,2022-06-30 06:53:00,30.6.2022 9:04,3.0,KH,,,,,,,
48378589,100279959,999154922,2022-06-30 06:56:00,4.7.2022 8:17,6.0,KH,,,,,,,
48361563,100279959,999154922,2022-06-30 06:57:00,6.7.2022 10:48,3.0,KT,,,,,,,
48386857,100279959,999154922,2022-06-30 06:58:00,30.6.2022 9:05,3.0,KH,,,,,,,
48398587,100000413,998389833,2022-06-30 08:00:00,30.6.2022 16:00,,SP,,,,,,,
48398880,100000413,998389833,2022-06-30 08:00:00,30.6.2022 14:00,,SP,,,,,,,
48402725,100279959,999154922,2022-06-30 08:00:00,30.6.2022 16:00,,SP,,,,,,,
48400330,100279959,999154922,2022-06-30 09:57:00,30.6.2022 13:25,,SP,,,,,,,
48404451,100000413,998389833,2022-06-30 10:09:00,30.6.2022 13:49,,SP,,,,,,,
48405317,100000413,998389833,2022-06-30 13:16:00,30.6.2022 20:46,,SP,,,,,,,
48410883,100279959,999154922,2022-07-01 05:00:00,1.7.2022 8:55,,SP,,,,,,,
48411088,100279959,999154922,2022-07-01 05:39:00,1.7.2022 9:11,,SP,,,,,,,
48411006,100000413,998389833,2022-07-01 05:59:00,1.7.2022 9:38,,SP,,,,,,,
48411514,100000413,998389833,2022-07-01 06:00:00,1.7.2022 8:00,,SP,,,,,,,
48411418,100000413,998389833,2022-07-01 06:00:00,1.7.2022 10:41,,SP,,,,,,,
48410853,100000413,998389833,2022-07-01 06:00:00,1.7.2022 14:00,,SP,,,,,,,
48411468,100000413,998389833,2022-07-01 06:00:00,1.7.2022 14:00,,SP,,,,,,,
48410786,100279959,999154922,2022-07-01 06:00:00,1.7.2022 9:42,,SP,,,,,,,
48387742,100279959,999154922,2022-07-01 06:57:00,1.7.2022 15:30,3.0,KT,,,,,,,
5342670,100279959,999154922,2022-07-01 06:58:00,4.7.2022 8:06,3.0,KH,430481.0,,,,,,
48411165,100000413,998389833,2022-07-01 08:00:00,1.7.2022 16:00,,SP,,,,,,,
48411509,100000413,998389833,2022-07-01 08:00:00,1.7.2022 14:00,,SP,,,,,,,
48410832,100279959,999154922,2022-07-01 08:00:00,1.7.2022 16:00,,SP,,,,,,,
48395631,100000413,998389833,2022-07-01 08:36:00,1.7.2022 8:36,3.0,KH,,,,,,,
48410874,100279959,999154922,2022-07-01 09:25:00,1.7.2022 13:00,,SP,,,,,,,
48411077,100279959,999154922,2022-07-01 09:41:00,1.7.2022 13:39,,SP,,,,,,,
48260655,100279959,999154922,2022-07-01 09:55:00,9.9.2022 14:33,3.0,KT,,,,,,,
48410994,100000413,998389833,2022-07-01 10:08:00,1.7.2022 10:29,,SP,,,,,,,
48410772,100279959,999154922,2022-07-01 10:12:00,1.7.2022 14:00,,SP,,,,,,,
48411047,100000413,998389833,2022-07-01 12:38:00,1.7.2022 13:47,,SP,,,,,,,
48411070,100000413,998389833,2022-07-01 13:00:00,1.7.2022 21:00,,SP,,,,,,,
48407571,100000413,998389833,2022-07-02 20:29:00,2.7.2022 21:06,1.0,KH,,,,,,,
48431599,100279959,999154922,2022-07-04 05:20:00,4.7.2022 13:44,,SP,,,,,,,
48430238,100279959,999154922,2022-07-04 05:30:00,4.7.2022 13:30,,SP,,,,,,,
48432208,100279959,999154922,2022-07-04 05:30:00,4.7.2022 13:30,,SP,,,,,,,
48431457,100279959,999154922,2022-07-04 05:30:00,4.7.2022 13:00,,SP,,,,,,,
48422470,100000413,998389833,2022-07-04 06:00:00,4.7.2022 13:44,,SP,,,,,,,
48425192,100000413,998389833,2022-07-04 06:00:00,4.7.2022 14:00,,SP,,,,,,,
48423204,100000413,998389833,2022-07-04 06:00:00,4.7.2022 8:14,,SP,,,,,,,
48422907,100000413,998389833,2022-07-04 06:00:00,4.7.2022 14:00,,SP,,,,,,,
48430953,100279959,999154922,2022-07-04 06:00:00,4.7.2022 14:00,,SP,,,,,,,
48424269,100000413,998389833,2022-07-04 06:27:00,4.7.2022 11:47,,SP,,,,,,,
48425482,100000413,998389833,2022-07-04 06:28:00,4.7.2022 9:30,,SP,,,,,,,
48396348,100279959,999154922,2022-07-04 06:59:00,11.7.2022 7:04,3.0,KT,,,,,,,
48387810,100279959,999154922,2022-07-04 06:59:00,7.7.2022 15:32,3.0,KT,,,,,,,
48396024,100279959,999154922,2022-07-04 07:00:00,4.7.2022 8:05,4.0,KH,,,,,,,
48425719,100000413,998389833,2022-07-04 07:30:00,4.7.2022 15:30,,SP,,,,,,,
48396597,100279959,999154922,2022-07-04 08:06:00,4.7.2022 8:16,3.0,KH,,,,,,,
48423226,100000413,998389833,2022-07-04 08:14:00,4.7.2022 14:00,,SP,,,,,,,
48287098,100279959,999154922,2022-07-04 08:28:00,14.7.2022 14:50,3.0,KT,,,,,,,
48358317,100000413,998389833,2022-07-04 09:03:00,4.7.2022 9:03,2.0,KH,,,,,,,
5349588,100000413,998389833,2022-07-04 09:18:00,4.7.2022 9:18,3.0,KH,534326.0,,,,,,
48425403,100000413,998389833,2022-07-04 10:00:00,4.7.2022 12:10,,SP,,,,,,,
5318095,100000413,998389833,2022-07-04 10:09:00,4.7.2022 10:13,3.0,KH,534326.0,,,,,,
48424329,100000413,998389833,2022-07-04 11:47:00,4.7.2022 14:04,,SP,,,,,,,
48425504,100000413,998389833,2022-07-04 12:10:00,4.7.2022 13:53,,SP,,,,,,,
48425597,100000413,998389833,2022-07-04 13:00:00,4.7.2022 21:00,,SP,,,,,,,
48396020,100279959,999154922,2022-07-04 13:23:00,4.7.2022 13:23,4.0,KH,,,,,,,
48341099,100279959,999154922,2022-07-04 13:24:00,11.7.2022 7:04,4.0,KH,,,,,,,
48245316,100000413,998389833,2022-07-04 13:31:00,4.7.2022 13:31,4.0,KT,,,,,,,
48369847,100000413,998389833,2022-07-04 14:17:00,4.7.2022 14:17,2.0,KT,,,,,,,
48413349,100000413,998389833,2022-07-04 14:27:00,5.7.2022 10:07,4.0,KT,,,,,,,
48413435,100000413,998389833,2022-07-04 14:27:00,5.7.2022 12:59,4.0,KT,,,,,,,
48413426,100000413,998389833,2022-07-04 14:27:00,5.7.2022 12:59,4.0,KT,,,,,,,
